time,x,y,p_value
30.866666666666667,358,257,1.870703566746674e-33
30.866666666666667,359,257,5.861160594499427e-32
30.866666666666667,360,257,3.966738493232924e-09
30.866666666666667,361,257,6.144985076339537e-10
30.866666666666667,362,257,8.691868398798524e-15
30.866666666666667,358,258,0.08222305029630661
30.866666666666667,359,258,1.0957703011627018e-07
30.866666666666667,360,258,1.523794068702955e-08
30.866666666666667,361,258,6.102944780650432e-07
30.866666666666667,362,258,0.0
30.866666666666667,363,258,3.941022175268927e-09
30.866666666666667,361,259,3.426182229304686e-05
30.866666666666667,362,259,1.250486320714117e-06
30.866666666666667,363,259,7.527138222940266e-05
30.9,361,257,2.2605676349485293e-05
30.9,362,257,5.886712252496827e-37
30.9,363,257,3.9352033566027335e-34
30.9,364,257,0.0
30.9,362,258,3.75031811535655e-33
30.9,363,258,0.011050580069422722
30.933333333333334,365,256,2.4496097466908395e-05
30.933333333333334,364,257,0.0009044302278198302
31.0,369,258,8.931923366617411e-05
31.033333333333335,371,256,0.0002827603602781892
31.033333333333335,369,257,1.3170718375477009e-05
31.033333333333335,370,257,8.278852269571904e-38
31.033333333333335,371,257,0.0017856174381449819
31.033333333333335,369,258,7.999555577953288e-07
31.033333333333335,370,258,0.0009504932095296681
31.033333333333335,371,258,2.488423689328556e-08
31.066666666666666,373,256,0.0016989220166578889
31.066666666666666,371,257,5.682866321876645e-05
31.066666666666666,372,257,1.7807026467714865e-36
31.066666666666666,373,257,2.1704956054691138e-08
31.066666666666666,372,258,3.1102458932993904e-13
31.066666666666666,373,258,0.010431837290525436
31.066666666666666,376,261,0.08838560432195663
31.1,375,257,9.089982655474671e-10
31.133333333333333,375,257,7.787099889355886e-07
31.133333333333333,376,257,4.4652148412762944e-33
31.133333333333333,377,257,1.9722189159576686e-11
31.133333333333333,375,258,0.008470180444419384
31.133333333333333,376,258,6.695260594824504e-07
31.133333333333333,377,258,1.3892264405512833e-07
31.133333333333333,377,259,3.137179737677798e-05
31.166666666666668,379,256,1.1480202033453679e-07
31.166666666666668,378,257,2.459360317645965e-32
31.166666666666668,379,257,1.9373173927306198e-06
31.166666666666668,380,257,2.5415617054686815e-35
31.166666666666668,379,258,0.00043486114009283483
31.2,379,257,6.408741683117114e-06
31.2,380,257,0.00022229892783798277
31.2,379,258,1.1063928440080417e-07
31.233333333333334,383,256,2.8034188304104646e-08
31.233333333333334,381,257,0.00039144037873484194
31.233333333333334,382,257,1.179996322875354e-09
31.233333333333334,383,257,5.362567026168108e-05
31.233333333333334,384,257,4.721067980995031e-10
31.233333333333334,383,258,1.043449174176203e-06
31.266666666666666,383,256,0.0006492107640951872
31.266666666666666,384,257,1.0792162186135101e-07
31.3,387,255,2.4001980958310298e-11
31.3,386,256,1.4376265426108148e-05
31.3,387,256,2.8456238965191005e-07
31.3,385,257,0.0004979774821549654
31.3,386,257,1.1515103892634215e-07
31.3,387,257,6.886474897271899e-12
31.3,385,258,4.2812655465240823e-07
31.3,386,258,1.3011825217290607e-07
31.3,388,259,0.06163834407925606
31.333333333333332,389,257,1.8779410928115265e-31
31.333333333333332,387,258,1.5407686078106053e-06
31.333333333333332,388,258,2.441044125589542e-05
31.333333333333332,389,258,2.2082357272852358e-31
31.333333333333332,387,259,1.9957782981805394e-08
31.333333333333332,388,259,1.6873912609198106e-34
31.366666666666667,389,257,3.8280897896036947e-10
31.366666666666667,390,257,0.042000241577625275
31.366666666666667,389,258,1.8988919237017399e-06
31.366666666666667,390,258,5.691765725401865e-09
31.366666666666667,391,258,3.2007821459956176e-07
31.366666666666667,390,259,0.0004115421907044947
31.366666666666667,391,259,1.6681232270018986e-31
31.366666666666667,392,259,1.3092478212684e-08
31.366666666666667,393,259,2.8669938111329434e-31
31.366666666666667,392,260,0.00539118517190218
31.366666666666667,393,260,0.004519726149737835
31.4,389,257,0.07116232812404633
31.4,390,257,4.1707471609697677e-07
31.4,391,257,1.0672159078239929e-05
31.4,392,257,1.0637716485462079e-08
31.4,393,257,0.009674771688878536
31.4,389,258,0.34212833642959595
31.4,390,258,3.097287617492839e-07
31.4,391,258,1.393970364915731e-06
31.4,393,258,3.9721989253393986e-08
31.4,394,258,1.1841261304823547e-10
31.4,390,259,8.494961321048322e-07
31.4,393,259,6.386773748090491e-05
31.4,394,259,1.4056236352644191e-07
31.433333333333334,393,257,5.248784145805985e-05
31.433333333333334,394,257,0.007472038734704256
31.433333333333334,393,258,9.416925422556233e-06
31.433333333333334,394,258,1.3048022494744815e-39
31.433333333333334,395,258,7.121348188877594e-14
31.433333333333334,394,259,8.236276549666854e-09
31.433333333333334,395,259,9.186390315107928e-09
31.466666666666665,395,257,1.68267533240396e-09
31.466666666666665,396,257,0.00013812558609060943
31.466666666666665,397,257,2.0959195978775824e-07
31.466666666666665,395,258,0.08340132981538773
31.466666666666665,396,258,3.2489844148386737e-12
31.466666666666665,397,258,5.906801198336809e-14
31.466666666666665,398,258,0.0006691839662380517
31.466666666666665,395,259,0.2845936715602875
31.466666666666665,396,259,3.5820062294078525e-07
31.466666666666665,397,259,1.0335715217024699e-07
31.466666666666665,941,329,0.002649009693413973
31.5,396,257,1.8586206351756118e-08
31.5,397,257,0.03375532850623131
31.5,398,257,5.573682938120328e-05
31.5,396,258,7.844381570976111e-07
31.5,397,258,1.835020135843024e-08
31.5,398,258,3.72927111413901e-09
31.5,397,259,0.006781622767448425
31.5,401,262,0.13102863729000092
31.533333333333335,400,257,0.527520477771759
31.533333333333335,401,257,2.191994086242488e-10
31.533333333333335,400,258,0.001070380792953074
31.533333333333335,401,258,1.1014624767824444e-09
31.533333333333335,402,258,9.439352511436683e-13
31.533333333333335,398,259,0.02464386634528637
31.533333333333335,401,259,1.7202044091391144e-06
31.533333333333335,402,259,5.939369135399275e-11
31.533333333333335,403,260,0.22520233690738678
31.533333333333335,403,262,0.000554812082555145
31.566666666666666,402,257,5.5896573030622676e-05
31.566666666666666,401,258,1.2300103257987697e-32
31.566666666666666,402,258,2.3339836843661033e-05
31.566666666666666,403,258,6.221701315754328e-33
31.566666666666666,401,259,0.06786870211362839
31.566666666666666,402,259,5.857003458727744e-32
